wall_time,millis_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,dog_name,size_class
1785596557.1481075,5370,0.1172,0.978,0.1089,4.1504,1.0986,0.1831,unlabeled,Charlotte,small
1785596557.148111,5420,0.1172,0.9839,0.1128,4.2725,1.2817,-0.061,unlabeled,Charlotte,small
1785596557.1481152,5470,0.1226,0.9756,0.1177,4.3945,1.1597,-0.3662,unlabeled,Charlotte,small
1785596557.1481187,5520,0.1167,0.9775,0.1055,4.1504,1.2207,0.3662,unlabeled,Charlotte,small
1785596557.1481225,5570,0.1187,0.9761,0.1162,4.3945,1.2207,-0.1831,unlabeled,Charlotte,small
1785596557.1481261,5620,0.1216,0.9829,0.1191,4.3945,1.3428,-0.7935,unlabeled,Charlotte,small
1785596557.1481297,5670,0.1167,0.9824,0.1064,4.5166,1.0986,0.1221,unlabeled,Charlotte,small
1785596558.7327743,5732,0.1196,0.9761,0.1123,4.5776,1.0376,0.061,unlabeled,Charlotte,small
1785596558.732787,5782,0.1172,0.9785,0.1108,4.5166,0.9766,0.2441,unlabeled,Charlotte,small
1785596558.732792,5832,0.1167,0.9731,0.1274,5.0049,1.1597,0.1831,unlabeled,Charlotte,small
1785596558.732796,5882,0.104,0.9688,0.1099,7.2632,2.5635,-1.8921,unlabeled,Charlotte,small
1785596558.7328,5932,0.1235,0.9785,0.1167,6.5308,1.9531,0.3052,unlabeled,Charlotte,small
1785596558.732804,5982,0.1094,0.9863,0.1152,3.9062,1.1597,-0.9766,unlabeled,Charlotte,small
1785596558.7328079,6032,0.1196,0.9746,0.1113,3.6011,1.2817,-1.4038,unlabeled,Charlotte,small
1785596558.7328117,6082,0.1255,0.9824,0.1143,3.9062,0.9155,0.9766,unlabeled,Charlotte,small
1785596558.7328155,6132,0.1255,0.9839,0.1191,3.9062,0.9155,-1.0376,unlabeled,Charlotte,small
1785596558.7328193,6182,0.1289,0.9985,0.0947,6.4697,1.9531,1.3428,unlabeled,Charlotte,small
1785596559.2686532,7315,0.1177,0.9736,0.1152,4.2114,0.7935,0.2441,unlabeled,Charlotte,small
1785596559.268664,7365,0.1138,0.9761,0.1211,3.7842,1.0986,-0.4883,unlabeled,Charlotte,small
1785596559.268668,7415,0.1245,0.9766,0.1094,4.4556,1.5259,-0.6104,unlabeled,Charlotte,small
1785596559.2686713,7465,0.1099,0.9766,0.1143,3.9062,1.3428,-0.8545,unlabeled,Charlotte,small
1785596559.2686744,7515,0.1211,0.9775,0.1113,4.5776,1.3428,0.1831,unlabeled,Charlotte,small
1785596559.2686777,7565,0.1172,0.981,0.1167,4.5166,1.0986,0.061,unlabeled,Charlotte,small
1785596559.2686808,7615,-0.7739,0.1636,1.2656,-302.2461,-141.0522,-174.9268,unlabeled,Charlotte,small
1785596559.2686837,7665,0.4888,1.1553,-0.2119,234.8633,85.083,-38.5742,unlabeled,Charlotte,small
1785596559.268687,7715,0.3555,0.9468,0.187,45.5933,17.7612,8.2397,unlabeled,Charlotte,small
1785596559.26869,7765,0.0957,1.1797,0.2588,-149.231,-75.6836,51.6968,unlabeled,Charlotte,small
1785596559.8406126,7852,0.022,1.0483,-0.0376,-91.7969,-11.9629,111.145,unlabeled,Charlotte,small
1785596559.8406284,7902,-0.0317,0.9561,-0.0942,-115.2954,-16.8457,128.2349,unlabeled,Charlotte,small
1785596559.840635,7952,-0.1592,0.8638,-0.248,-120.3003,-22.2778,105.1636,unlabeled,Charlotte,small
1785596559.840641,8002,-0.2261,0.769,-0.3823,-132.5684,-32.5928,107.666,unlabeled,Charlotte,small
1785596559.8406465,8052,-0.2168,0.6499,-0.5044,-109.9243,-4.9438,10.7422,unlabeled,Charlotte,small
1785596559.8406522,8102,-0.5337,0.999,-0.5029,-45.5322,63.4155,-109.8022,unlabeled,Charlotte,small
1785596559.8406577,8152,-0.2612,0.834,-0.6021,-21.7285,18.9819,12.3291,unlabeled,Charlotte,small
1785596559.8406627,8202,-0.2622,0.7891,-0.5249,-30.3345,-25.6958,-10.7422,unlabeled,Charlotte,small
1785596559.840668,8252,-0.1797,0.7524,-0.5176,-62.8052,-41.0767,-11.8408,unlabeled,Charlotte,small
1785596559.8406732,8302,-0.1055,0.6733,-0.5566,-100.2808,-24.0479,-36.6211,unlabeled,Charlotte,small
1785596560.3616087,8424,-0.0527,0.5347,-0.7026,-12.5122,-21.8506,-54.3823,unlabeled,Charlotte,small
1785596560.3616223,8474,0.0269,0.6631,-0.8511,-20.0806,-26.9775,-28.4424,unlabeled,Charlotte,small
1785596560.3616276,8524,0.0034,0.542,-0.8076,17.4561,8.3618,-8.9722,unlabeled,Charlotte,small
1785596560.3616323,8574,0.0278,0.5605,-0.7212,-28.3203,7.3242,-16.9678,unlabeled,Charlotte,small
1785596560.3616366,8624,0.0142,0.5269,-1.0239,-44.9219,4.5776,-45.166,unlabeled,Charlotte,small
1785596560.3616407,8674,0.0225,0.5029,-0.9604,21.3013,5.0049,-29.4189,unlabeled,Charlotte,small
1785596560.3616447,8724,0.022,0.3745,-0.8311,-49.8657,-0.9155,-30.2734,unlabeled,Charlotte,small
1785596560.3616488,8774,0.061,0.3804,-0.9365,-57.1289,0.4883,-11.9019,unlabeled,Charlotte,small
1785596560.361653,8824,-0.2139,0.481,-1.2988,-20.4468,2.0752,4.8828,unlabeled,Charlotte,small
1785596560.361657,8874,0.0527,0.394,-0.9473,7.1411,-2.0752,-15.0757,unlabeled,Charlotte,small
1785596560.8812625,8948,0.0562,0.3853,-0.9326,-14.8315,3.7231,-18.0664,unlabeled,Charlotte,small
1785596560.8812773,8998,0.0581,0.3364,-0.9697,-4.4556,9.2163,5.0659,unlabeled,Charlotte,small
1785596560.8812838,9048,0.0171,0.335,-0.9395,16.3574,4.8828,-6.2866,unlabeled,Charlotte,small
1785596560.8812897,9098,0.0137,0.3291,-0.9019,19.4702,1.9531,-2.3193,unlabeled,Charlotte,small
1785596560.881295,9148,0.0181,0.3345,-0.8931,21.0571,-10.7422,-13.916,unlabeled,Charlotte,small
1785596560.8813002,9198,0.0005,0.3833,-0.8604,42.3584,-19.8975,-8.728,unlabeled,Charlotte,small
1785596560.881306,9248,0.1045,0.438,-0.8369,37.2925,-30.1514,-19.043,unlabeled,Charlotte,small
1785596560.881311,9298,0.0937,0.4731,-0.8877,27.71,-20.874,-0.3662,unlabeled,Charlotte,small
1785596560.8813162,9348,0.3838,0.4473,-0.8315,32.4097,-11.4746,-60.73,unlabeled,Charlotte,small
1785596560.8813214,9398,0.0811,0.4546,-0.8491,60.8521,14.5874,-10.6201,unlabeled,Charlotte,small
1785596561.556404,9463,0.0688,0.5767,-0.7983,88.1958,7.2632,-7.7515,unlabeled,Charlotte,small
1785596561.5564158,9513,0.0737,0.5776,-0.7637,29.2969,-15.3809,16.2964,unlabeled,Charlotte,small
1785596561.556421,9563,0.1069,0.6509,-0.686,46.5698,-33.0811,-35.1563,unlabeled,Charlotte,small
1785596561.5564258,9613,-0.0054,0.6416,-0.8174,46.3257,-14.2212,16.0522,unlabeled,Charlotte,small
1785596561.5564299,9663,0.1885,0.6753,-0.6201,86.731,-18.9819,-36.9873,unlabeled,Charlotte,small
1785596561.5564342,9713,0.1777,0.877,-0.6919,42.9687,3.9062,-30.6396,unlabeled,Charlotte,small
1785596561.556438,9763,-0.0117,0.8794,-0.543,92.5293,16.4795,-17.4561,unlabeled,Charlotte,small
1785596561.5564418,9813,-0.0503,0.6499,-0.3433,150.2686,-98.0835,158.6914,unlabeled,Charlotte,small
1785596561.5564458,9863,0.3354,0.3564,-0.2842,149.9634,16.5405,41.626,unlabeled,Charlotte,small
1785596561.55645,9913,0.3325,0.4111,-0.5059,187.9883,25.8179,-96.0693,unlabeled,Charlotte,small
1785596562.0753677,10137,0.0557,0.8657,-0.2769,-2.3193,2.5024,6.1646,unlabeled,Charlotte,small
1785596562.0753796,10187,0.1577,1.0098,-0.2349,21.4844,-1.9531,-11.9629,unlabeled,Charlotte,small
1785596562.0753853,10237,0.1206,0.9219,-0.251,0.1831,5.0049,5.9204,unlabeled,Charlotte,small
1785596562.0753896,10287,0.1533,0.9639,-0.1914,7.5073,-4.7607,-2.8076,unlabeled,Charlotte,small
1785596562.0753937,10337,0.1421,0.9297,-0.23,3.2349,-1.2817,2.8687,unlabeled,Charlotte,small
1785596562.075398,10387,0.1489,0.9668,-0.2271,5.3711,4.0894,-0.1221,unlabeled,Charlotte,small
1785596562.075402,10437,0.1396,0.9531,-0.228,6.7749,0.6714,-1.0986,unlabeled,Charlotte,small
1785596562.0754056,10487,0.1406,0.9448,-0.2334,5.3711,1.4038,0.1831,unlabeled,Charlotte,small
1785596562.0754092,10537,0.1436,0.9565,-0.2388,5.4932,0.6714,0.3052,unlabeled,Charlotte,small
1785596562.075413,10587,0.1748,0.9155,-0.1973,-1.8311,-3.6621,-9.9487,unlabeled,Charlotte,small
1785596562.5928407,10660,0.1318,0.8857,-0.2334,9.0332,-2.9297,9.2163,unlabeled,Charlotte,small
1785596562.5928516,10710,0.1294,0.9785,-0.1753,0.6714,-8.3008,-5.3101,unlabeled,Charlotte,small
1785596562.5928564,10760,0.1274,0.9731,-0.2187,7.1411,-0.8545,-14.8315,unlabeled,Charlotte,small
1785596562.59286,10810,0.1318,0.9673,-0.2251,3.7231,0.7935,-2.2583,unlabeled,Charlotte,small
1785596562.592863,10860,0.1333,0.9551,-0.2275,4.9438,1.709,0.1221,unlabeled,Charlotte,small
1785596562.5928664,10910,0.1362,0.9546,-0.2222,5.3101,1.4038,-0.5493,unlabeled,Charlotte,small
1785596562.5928693,10960,0.1338,0.9595,-0.2217,4.6387,1.4038,1.4648,unlabeled,Charlotte,small
1785596562.5928724,11010,0.1357,0.957,-0.2212,4.3945,0.9155,-1.2817,unlabeled,Charlotte,small
1785596562.5928755,11060,0.1357,0.9521,-0.2236,5.0659,1.4038,1.1597,unlabeled,Charlotte,small
1785596562.5928783,11110,0.1357,0.96,-0.2256,4.8828,1.4038,1.2207,unlabeled,Charlotte,small
1785596563.2343705,11173,0.1328,0.9551,-0.2275,4.6387,1.3428,0.0,unlabeled,Charlotte,small
1785596563.234389,11223,0.1353,0.9604,-0.2266,4.6997,1.8311,-0.1831,unlabeled,Charlotte,small
1785596563.2343955,11273,0.1294,0.9531,-0.2275,4.2114,1.8311,0.3052,unlabeled,Charlotte,small
1785596563.2344015,11323,0.1367,0.9604,-0.209,3.8452,1.5259,2.3804,unlabeled,Charlotte,small
1785596563.2344065,11373,0.1274,0.9497,-0.2207,3.2349,-0.1221,-3.479,unlabeled,Charlotte,small
1785596563.2344122,11423,0.1367,0.9536,-0.2197,4.0894,0.7935,-1.9531,unlabeled,Charlotte,small
1785596563.234418,11473,0.1411,0.9492,-0.2271,4.6387,1.4038,-0.4883,unlabeled,Charlotte,small
1785596563.234423,11523,0.1328,0.958,-0.2163,3.479,1.0376,0.9155,unlabeled,Charlotte,small
1785596563.234428,11573,0.1543,0.9365,-0.167,9.2773,9.3994,7.9956,unlabeled,Charlotte,small
1785596563.2344327,11623,0.1216,0.9951,-0.2051,3.7231,5.188,4.9438,unlabeled,Charlotte,small
1785596563.953589,11815,0.126,0.9395,-0.2349,5.5542,-1.0376,-4.6997,unlabeled,Charlotte,small
1785596563.953599,11865,0.0962,0.9531,-0.2319,2.3193,1.2207,2.0752,unlabeled,Charlotte,small
1785596563.953603,11915,0.1143,0.9624,-0.2354,5.188,1.3428,-3.1128,unlabeled,Charlotte,small
1785596563.9536066,11965,0.1177,0.96,-0.2261,4.2725,1.5869,2.3804,unlabeled,Charlotte,small
1785596563.9536097,12015,0.1138,0.957,-0.2285,5.9204,-2.1362,10.5591,unlabeled,Charlotte,small
1785596563.9536133,12065,0.0972,0.9585,-0.2134,4.0283,1.0376,2.7466,unlabeled,Charlotte,small
1785596563.9536164,12115,0.1162,0.9565,-0.2207,3.8452,1.3428,-0.4272,unlabeled,Charlotte,small
1785596563.9536195,12165,0.103,0.9658,-0.2236,5.249,1.4038,3.1738,unlabeled,Charlotte,small
1785596563.9536226,12215,0.1006,0.9634,-0.2207,4.8828,1.0376,0.1831,unlabeled,Charlotte,small
1785596563.9536257,12265,0.1006,0.957,-0.2227,4.2725,1.3428,-2.5635,unlabeled,Charlotte,small
1785596564.5700326,12540,0.0864,0.9604,-0.1924,2.0752,-1.709,-1.6479,unlabeled,Charlotte,small
1785596564.5700428,12590,0.0903,0.9644,-0.1924,3.6011,-1.0376,-2.9907,unlabeled,Charlotte,small
1785596564.5700474,12640,0.0801,0.9521,-0.1738,0.7324,0.8545,-1.4648,unlabeled,Charlotte,small
1785596564.570051,12690,0.1035,0.9551,-0.2314,5.188,2.3804,7.8125,unlabeled,Charlotte,small
1785596564.5700543,12740,0.0229,0.978,-0.23,3.0518,1.0986,4.8218,unlabeled,Charlotte,small
1785596564.5700579,12790,0.0449,0.9321,-0.2446,10.0098,0.061,-16.4795,unlabeled,Charlotte,small
1785596564.5700612,12840,0.064,0.9541,-0.231,7.8125,0.3052,-6.897,unlabeled,Charlotte,small
1785596564.5700643,12890,0.1274,0.9429,-0.2017,7.6904,-5.7373,-20.2026,unlabeled,Charlotte,small
1785596564.5700676,12940,0.1177,0.9585,-0.2134,3.9062,1.6479,2.8687,unlabeled,Charlotte,small
1785596564.5700705,12990,0.1104,0.9434,-0.2148,4.2725,1.5869,5.3711,unlabeled,Charlotte,small
1785596565.0837352,13151,0.0942,0.9565,-0.2236,4.5776,2.0142,2.1362,unlabeled,Charlotte,small
1785596565.0837476,13201,0.0908,0.9521,-0.2256,5.0659,3.1128,0.6104,unlabeled,Charlotte,small
1785596565.0837517,13251,0.105,0.9668,-0.2158,5.249,1.77,-0.3662,unlabeled,Charlotte,small
1785596565.0837557,13301,0.0864,0.9561,-0.2207,3.2959,0.7324,0.061,unlabeled,Charlotte,small
1785596565.0837588,13351,0.0884,0.9619,-0.2275,4.6997,1.1597,-0.9766,unlabeled,Charlotte,small
1785596565.0837624,13401,0.1006,0.9609,-0.2173,4.3335,5.0049,0.9155,unlabeled,Charlotte,small
1785596565.0837655,13451,0.0967,0.9644,-0.2231,2.9907,2.1973,-0.6104,unlabeled,Charlotte,small
1785596565.0837686,13501,0.0933,0.958,-0.2212,3.6011,1.2207,0.5493,unlabeled,Charlotte,small
1785596565.0837715,13551,0.1021,0.957,-0.228,6.2256,2.4414,1.4648,unlabeled,Charlotte,small
1785596565.0837746,13601,0.1006,0.9526,-0.2383,6.2866,1.2817,-16.8457,unlabeled,Charlotte,small
1785596565.7517974,13662,0.1182,0.9429,-0.2231,9.5215,4.2114,-2.1973,unlabeled,Charlotte,small
1785596565.751812,13712,0.0874,0.9619,-0.2305,1.1597,1.2817,12.4512,unlabeled,Charlotte,small
1785596565.7518184,13762,0.1313,0.9775,-0.209,10.2539,4.0894,1.8921,unlabeled,Charlotte,small
1785596565.7518244,13812,0.0879,0.9604,-0.2319,6.5918,1.8921,-3.8452,unlabeled,Charlotte,small
1785596565.75183,13862,0.0986,0.958,-0.2358,5.4321,2.9907,-1.1597,unlabeled,Charlotte,small
1785596565.7518356,13912,0.0864,0.9609,-0.2266,2.5635,3.6011,1.2817,unlabeled,Charlotte,small
1785596565.751841,13962,0.0884,0.9536,-0.2275,4.6997,-0.061,-1.4038,unlabeled,Charlotte,small
1785596565.7518466,14012,0.1011,0.9546,-0.2476,7.5073,-3.7231,-12.3901,unlabeled,Charlotte,small
1785596565.7518523,14062,0.1182,0.9526,-0.2134,5.8594,2.0142,-0.4883,unlabeled,Charlotte,small
1785596565.7518575,14112,0.0996,0.9653,-0.2012,5.9814,2.7466,3.1128,unlabeled,Charlotte,small
1785596566.3692617,14337,0.105,0.9624,-0.2241,5.9204,1.8921,-0.8545,unlabeled,Charlotte,small
1785596566.3692756,14387,0.0918,0.9624,-0.2212,4.3335,1.0376,-1.1597,unlabeled,Charlotte,small
1785596566.3692818,14437,0.0981,0.96,-0.2168,4.0283,0.5493,-1.4648,unlabeled,Charlotte,small
1785596566.3692875,14487,0.1001,0.96,-0.2285,5.0049,1.5259,0.0,unlabeled,Charlotte,small
1785596566.3692925,14537,0.1079,0.9688,-0.2124,-0.9766,0.9766,3.479,unlabeled,Charlotte,small
1785596566.3692982,14587,0.1465,0.9604,-0.21,0.4883,1.8311,9.7046,unlabeled,Charlotte,small
1785596566.3693035,14637,0.0913,0.9595,-0.2241,4.0283,1.8921,3.1128,unlabeled,Charlotte,small
1785596566.3693087,14687,0.1035,0.957,-0.2329,3.1128,2.5635,-2.9907,unlabeled,Charlotte,small
1785596566.3693137,14737,0.0811,0.9766,-0.231,3.2959,0.8545,1.4648,unlabeled,Charlotte,small
1785596566.369319,14787,0.0981,0.9453,-0.231,4.0894,0.9766,-0.3662,unlabeled,Charlotte,small
1785596566.8872995,14959,0.1079,0.9561,-0.2295,4.9438,1.709,6.7139,unlabeled,Charlotte,small
1785596566.887312,15009,0.085,0.9678,-0.2183,4.5166,2.2583,3.9673,unlabeled,Charlotte,small
1785596566.8873167,15059,0.0845,0.9463,-0.2876,8.4229,2.2583,-12.207,unlabeled,Charlotte,small
1785596566.887321,15109,0.1123,0.9722,-0.2148,6.6528,1.2207,-3.2349,unlabeled,Charlotte,small
1785596566.8873253,15159,0.0796,0.9551,-0.2173,4.8218,1.3428,-1.709,unlabeled,Charlotte,small
1785596566.8873293,15209,0.0703,0.9707,-0.2295,3.3569,1.6479,3.9062,unlabeled,Charlotte,small
1785596566.8873332,15259,0.0913,0.9673,-0.2251,5.0049,1.2207,-3.3569,unlabeled,Charlotte,small
1785596566.8873367,15309,0.0898,0.96,-0.2246,4.7607,1.0376,-2.3193,unlabeled,Charlotte,small
1785596566.8873405,15359,0.0986,0.9551,-0.2217,4.0894,0.7324,-1.1597,unlabeled,Charlotte,small
1785596566.8873444,15409,0.0991,0.9604,-0.2251,4.1504,1.5869,3.2959,unlabeled,Charlotte,small
1785596567.5948741,15471,0.0942,0.959,-0.2261,4.4556,1.6479,0.6714,unlabeled,Charlotte,small
1785596567.5948875,15521,0.0952,0.9629,-0.2217,4.3945,1.709,0.5493,unlabeled,Charlotte,small
1785596567.5948918,15571,0.0937,0.9585,-0.2197,4.4556,1.0986,-0.6104,unlabeled,Charlotte,small
1785596567.5948951,15621,0.0898,0.9575,-0.2144,4.5776,1.1597,-0.5493,unlabeled,Charlotte,small
1785596567.5948982,15671,0.0986,0.9614,-0.2212,4.5166,1.4648,0.0,unlabeled,Charlotte,small
1785596567.594902,15721,0.0952,0.958,-0.2271,4.9438,1.4038,0.3662,unlabeled,Charlotte,small
1785596567.5949051,15771,0.0928,0.959,-0.2212,4.0894,0.9155,-0.7324,unlabeled,Charlotte,small
1785596567.5949082,15821,0.0894,0.9634,-0.2207,4.4556,1.1597,0.4883,unlabeled,Charlotte,small
1785596567.5949109,15871,0.0962,0.958,-0.2275,4.0894,1.4648,-0.6104,unlabeled,Charlotte,small
1785596567.5949137,15921,0.0957,0.9624,-0.2202,3.418,2.0142,-2.1973,unlabeled,Charlotte,small
1785596568.1029153,16173,0.0859,0.9526,-0.2266,6.0425,0.8545,-2.3193,unlabeled,Charlotte,small
1785596568.1029272,16223,0.0811,0.9629,-0.2256,5.188,0.6714,-2.1362,unlabeled,Charlotte,small
1785596568.1029322,16273,0.0884,0.9575,-0.2271,4.7607,1.0376,-0.6104,unlabeled,Charlotte,small
1785596568.1029363,16323,0.0879,0.9565,-0.2227,4.5166,1.4038,0.0,unlabeled,Charlotte,small
1785596568.1029403,16373,0.0933,0.9614,-0.2246,3.9062,1.2207,-0.6104,unlabeled,Charlotte,small
1785596568.1029446,16423,0.0889,0.9692,-0.2236,4.2114,1.2207,-1.0986,unlabeled,Charlotte,small
1785596568.1029487,16473,0.0923,0.958,-0.2236,4.1504,1.3428,0.8545,unlabeled,Charlotte,small
1785596568.1029522,16523,0.0864,0.9595,-0.2344,4.4556,1.1597,-0.1831,unlabeled,Charlotte,small
1785596568.102956,16573,0.0947,0.96,-0.2192,3.6011,0.9155,-0.3052,unlabeled,Charlotte,small
1785596568.1029596,16623,0.0981,0.96,-0.228,4.6997,0.6714,-2.6855,unlabeled,Charlotte,small
1785596568.721233,16685,0.0859,0.9536,-0.2266,4.3945,0.9155,-0.4272,unlabeled,Charlotte,small
1785596568.7212448,16735,0.0923,0.958,-0.2314,5.5542,1.709,-0.3052,unlabeled,Charlotte,small
1785596568.72125,16785,0.0898,0.9634,-0.2187,4.0283,1.4648,1.5869,unlabeled,Charlotte,small
1785596568.7212546,16835,0.0679,0.9604,-0.2227,2.1362,-0.1831,-0.7935,unlabeled,Charlotte,small
1785596568.7212586,16885,0.0869,0.9609,-0.2246,4.5166,1.4038,-1.5259,unlabeled,Charlotte,small
1785596568.7212632,16935,0.0894,0.9697,-0.2236,4.7607,2.6855,3.7842,unlabeled,Charlotte,small
1785596568.721267,16985,0.0937,0.957,-0.2197,3.0518,1.4038,1.9531,unlabeled,Charlotte,small
1785596568.7212708,17035,0.0781,0.9526,-0.2183,8.1177,1.5869,-5.249,unlabeled,Charlotte,small
1785596568.7212744,17085,0.0884,0.9546,-0.2646,4.3335,2.0752,1.9531,unlabeled,Charlotte,small
1785596568.7212782,17135,0.0874,0.9497,-0.2158,6.5918,0.3052,-5.4932,unlabeled,Charlotte,small
1785596569.2383757,17307,0.1362,0.958,-0.2285,9.9487,7.3853,0.3662,unlabeled,Charlotte,small
1785596569.238388,17357,0.0947,0.9751,-0.2148,3.1128,1.0986,4.0283,unlabeled,Charlotte,small
1785596569.2383928,17407,0.0732,0.9697,-0.2192,1.3428,2.3193,-0.1221,unlabeled,Charlotte,small
1785596569.2383974,17457,0.0957,0.9512,-0.2295,4.0894,0.5493,-1.8311,unlabeled,Charlotte,small
1785596569.2384012,17507,0.0991,0.9585,-0.2207,2.7466,0.6104,0.3662,unlabeled,Charlotte,small
1785596569.2384055,17557,0.1016,0.9585,-0.2192,5.4321,1.5259,-0.061,unlabeled,Charlotte,small
1785596569.2384095,17607,0.0806,0.9619,-0.2271,2.8076,1.5869,0.7324,unlabeled,Charlotte,small
1785596569.2384133,17657,0.0933,0.9634,-0.2236,1.6479,3.9062,5.9814,unlabeled,Charlotte,small
1785596569.2384171,17707,0.0859,0.9731,-0.2295,5.8594,4.5166,-0.8545,unlabeled,Charlotte,small
1785596569.2384207,17757,0.105,0.9585,-0.2295,5.9814,8.667,-2.9907,unlabeled,Charlotte,small
1785596569.8490238,17819,0.0317,0.9546,-0.2427,-1.0986,-2.8687,-6.5308,unlabeled,Charlotte,small
1785596569.8490357,17869,0.0435,0.9663,-0.209,4.1504,-2.6855,5.3711,unlabeled,Charlotte,small
1785596569.8490412,17919,0.0869,0.9556,-0.2593,-3.1128,-17.4561,-15.8081,unlabeled,Charlotte,small
1785596569.849046,17969,0.1167,0.9434,-0.2178,-5.249,0.3662,10.6812,unlabeled,Charlotte,small
