wall_time,millis_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,dog_name,size_class
1785662095.551425,2202210,0.1426,-0.0093,-1.0063,4.0894,1.0986,-0.061,lying,Charlotte,small
1785662095.551431,2202260,0.1411,-0.0112,-1.0024,4.2725,1.0376,0.061,lying,Charlotte,small
1785662095.5514374,2202310,0.1401,0.0005,-1.0034,4.2114,1.0376,0.061,lying,Charlotte,small
1785662095.551444,2202360,0.1372,-0.0034,-1.0054,4.3335,1.0986,0.4272,lying,Charlotte,small
1785662095.5514498,2202410,0.1372,-0.002,-1.0,4.3945,1.0376,0.1221,lying,Charlotte,small
1785662095.5514555,2202460,0.1396,-0.002,-0.999,4.3335,0.9155,0.1831,lying,Charlotte,small
1785662095.5514617,2202510,0.1406,-0.0073,-1.0068,4.1504,1.0376,0.1831,lying,Charlotte,small
1785662096.3859677,2203915,0.1392,-0.0049,-1.0,4.2725,1.0376,0.0,lying,Charlotte,small
1785662096.3859773,2203965,0.1396,-0.0005,-1.0049,4.0283,0.8545,0.0,lying,Charlotte,small
1785662096.385984,2204015,0.1372,-0.0029,-1.0059,4.3335,1.1597,0.061,lying,Charlotte,small
1785662096.38599,2204065,0.1416,-0.0073,-1.0117,4.0283,1.1597,0.3662,lying,Charlotte,small
1785662096.3859947,2204115,0.1392,-0.0049,-1.0122,4.4556,1.0986,-0.061,lying,Charlotte,small
1785662096.386,2204165,0.1426,0.0015,-1.0049,4.3335,0.9766,0.0,lying,Charlotte,small
1785662096.3860047,2204215,0.1411,-0.0068,-0.999,4.2725,1.0986,0.0,lying,Charlotte,small
1785662096.38601,2204265,0.1367,-0.0015,-1.0029,4.3335,1.1597,-0.1221,lying,Charlotte,small
1785662096.3860152,2204315,0.1411,-0.0098,-1.0073,4.2725,0.9766,-0.061,lying,Charlotte,small
1785662096.3860207,2204365,0.1387,-0.0049,-1.0059,4.3945,0.9766,0.0,lying,Charlotte,small
1785662098.8361552,2206472,0.1411,-0.0049,-1.0059,4.2725,1.0376,0.2441,lying,Charlotte,small
1785662098.8361676,2206522,0.1416,-0.002,-1.0034,4.2725,0.9155,-0.2441,lying,Charlotte,small
1785662098.8361728,2206572,0.1396,-0.0029,-1.0039,4.2725,1.0376,0.1221,lying,Charlotte,small
1785662098.836177,2206622,0.1396,-0.0059,-1.0107,4.3335,0.9766,0.1831,lying,Charlotte,small
1785662098.836181,2206672,0.1401,-0.0015,-1.0029,4.3945,1.2817,0.1831,lying,Charlotte,small
1785662098.8361855,2206722,0.1411,-0.0034,-1.0005,4.2114,1.0986,-0.1221,lying,Charlotte,small
1785662098.8361897,2206772,0.1396,-0.0059,-1.0083,4.4556,1.2207,0.061,lying,Charlotte,small
1785662098.8361936,2206822,0.1382,-0.0054,-1.0073,4.0894,1.0376,-0.3052,lying,Charlotte,small
1785662098.8361974,2206872,0.1411,-0.0034,-0.9985,4.4556,1.0986,0.0,lying,Charlotte,small
1785662098.8362012,2206922,0.1392,-0.0029,-1.0024,4.2725,0.8545,0.1831,lying,Charlotte,small
1785662099.3750904,2207195,0.1411,-0.002,-1.0029,4.4556,0.8545,-0.1221,lying,Charlotte,small
1785662099.3751035,2207245,0.1416,-0.0049,-1.0039,4.3945,1.0986,-0.061,lying,Charlotte,small
1785662099.3751087,2207295,0.1372,-0.001,-1.0049,4.3945,1.1597,0.061,lying,Charlotte,small
1785662099.3751132,2207345,0.1387,0.0,-1.0068,4.3945,1.3428,0.061,lying,Charlotte,small
1785662099.3751173,2207395,0.1411,-0.0044,-1.0024,4.4556,1.0986,0.0,lying,Charlotte,small
1785662099.3751209,2207445,0.1455,-0.0039,-1.001,4.2725,1.2817,0.4272,lying,Charlotte,small
1785662099.3751252,2207495,0.1392,-0.0049,-0.999,4.0894,0.9155,0.1831,lying,Charlotte,small
1785662099.375129,2207545,0.1353,-0.0029,-1.0059,4.3335,1.0986,0.1221,lying,Charlotte,small
1785662099.3751326,2207595,0.1362,-0.0024,-1.0068,4.2114,0.9766,-0.061,lying,Charlotte,small
1785662099.3751366,2207645,0.1401,-0.0044,-1.0044,4.3335,0.9155,-0.1221,lying,Charlotte,small
1785662132.8653111,2240457,0.1401,-0.0034,-0.9995,4.3335,0.9155,-0.1831,lying,Charlotte,small
1785662132.8653238,2240507,0.1455,-0.0054,-1.0063,4.2725,1.2207,0.0,lying,Charlotte,small
1785662132.8653288,2240557,0.1421,0.0005,-1.0039,4.1504,1.0986,-0.061,lying,Charlotte,small
1785662132.865334,2240607,0.1426,-0.0063,-1.0049,4.2114,1.1597,-0.1221,lying,Charlotte,small
1785662132.8653378,2240657,0.1416,-0.002,-1.0054,4.3335,1.2207,0.2441,lying,Charlotte,small
1785662132.8653417,2240707,0.1431,-0.0054,-1.0044,4.2725,0.9766,-0.061,lying,Charlotte,small
1785662132.865346,2240757,0.1377,-0.0034,-1.0068,4.2725,1.0986,0.1831,lying,Charlotte,small
1785662132.8653498,2240807,0.1406,-0.0049,-1.0015,4.2725,0.8545,-0.1221,lying,Charlotte,small
1785662132.8653538,2240857,0.1387,-0.0039,-1.0,4.2725,1.2207,0.0,lying,Charlotte,small
1785662132.8653574,2240907,0.1382,-0.0054,-1.0029,4.2725,1.2207,0.061,lying,Charlotte,small
1785662135.425655,2241556,0.1416,-0.0029,-1.0034,4.1504,1.0986,-0.061,lying,Charlotte,small
1785662135.4256668,2241606,0.1411,-0.0054,-1.0063,4.3945,1.0986,-0.061,lying,Charlotte,small
1785662135.4256723,2241656,0.1401,0.0005,-1.0063,4.3335,0.9766,0.1221,lying,Charlotte,small
1785662135.4256768,2241706,0.1392,-0.0054,-1.0068,4.3335,1.1597,-0.061,lying,Charlotte,small
1785662135.4256809,2241756,0.1372,-0.0029,-1.0029,4.5166,1.2207,-0.061,lying,Charlotte,small
1785662135.4256845,2241806,0.1426,-0.0068,-1.0054,4.2725,0.9155,-0.1221,lying,Charlotte,small
1785662135.4256887,2241856,0.1411,-0.0015,-0.9985,4.2114,1.2207,0.061,lying,Charlotte,small
1785662135.425693,2241906,0.1387,-0.0024,-0.999,4.2114,1.0376,-0.061,lying,Charlotte,small
1785662135.4256968,2241956,0.1396,-0.002,-1.001,4.3335,1.0376,0.0,lying,Charlotte,small
1785662135.4257011,2242006,0.1396,-0.0054,-1.0029,4.0894,1.0376,0.061,lying,Charlotte,small
1785662136.3894835,2243805,0.1406,-0.001,-1.0054,4.3335,1.0376,-0.1831,lying,Charlotte,small
1785662136.389492,2243855,0.1406,-0.0005,-1.0005,4.3335,1.1597,0.2441,lying,Charlotte,small
1785662136.389498,2243905,0.1392,-0.0078,-1.0088,4.1504,1.3428,-0.3662,lying,Charlotte,small
1785662136.389503,2243955,0.1406,-0.0029,-1.0098,4.2114,1.0376,0.1221,lying,Charlotte,small
1785662136.3895075,2244005,0.145,-0.0063,-0.9995,4.3945,1.0986,0.0,lying,Charlotte,small
1785662136.3895123,2244055,0.1421,-0.0073,-1.0078,4.3945,1.0376,0.1221,lying,Charlotte,small
1785662136.3895175,2244105,0.1382,-0.0039,-1.0,4.4556,0.9155,-0.4272,lying,Charlotte,small
1785662136.3895223,2244155,0.1416,-0.0015,-1.0029,4.3335,1.0376,0.0,lying,Charlotte,small
1785662136.3895278,2244205,0.1392,-0.0044,-1.001,4.4556,1.0986,-0.3052,lying,Charlotte,small
1785662136.3895333,2244255,0.1416,-0.0034,-1.001,4.1504,0.9155,-0.061,lying,Charlotte,small
1785662137.8043096,2244905,0.1392,-0.001,-1.0117,4.2725,0.9155,-0.1221,lying,Charlotte,small
1785662137.8043218,2244955,0.1431,-0.0029,-0.999,4.2725,0.9766,0.1221,lying,Charlotte,small
1785662137.804327,2245005,0.1382,-0.0029,-1.0083,4.3945,1.0986,0.2441,lying,Charlotte,small
1785662137.8043315,2245055,0.1362,-0.0059,-1.0034,4.2114,1.0986,0.0,lying,Charlotte,small
1785662137.8043356,2245105,0.1392,-0.0029,-1.0044,4.3945,0.9766,0.2441,lying,Charlotte,small
1785662137.8043394,2245155,0.1387,0.001,-1.0024,3.9673,1.1597,-0.1831,lying,Charlotte,small
1785662137.8043437,2245205,0.1406,-0.0034,-1.0049,4.4556,1.2817,0.2441,lying,Charlotte,small
1785662137.8043478,2245255,0.1436,-0.0059,-1.0137,4.4556,0.9766,-0.3662,lying,Charlotte,small
1785662137.8043516,2245305,0.1411,-0.0049,-1.0093,4.2725,1.1597,0.061,lying,Charlotte,small
1785662137.804355,2245355,0.1377,-0.0068,-1.0015,4.5166,1.2817,-0.2441,lying,Charlotte,small
1785662171.683599,2246159,0.1416,-0.0059,-0.999,4.3945,1.0986,0.3052,lying,Charlotte,small
1785662171.6836112,2246209,0.1367,-0.0034,-1.0039,4.2725,0.9766,0.1221,lying,Charlotte,small
1785662171.6836162,2246259,0.1392,-0.0039,-1.001,4.3945,1.2207,0.1831,lying,Charlotte,small
1785662171.6836212,2246309,0.1401,-0.0059,-1.001,4.2114,1.1597,0.061,lying,Charlotte,small
1785662171.683625,2246359,0.1421,-0.0015,-1.0005,4.2725,0.9766,0.2441,lying,Charlotte,small
1785662171.683631,2246409,0.1367,-0.002,-1.0039,4.2725,1.2817,-0.061,lying,Charlotte,small
1785662171.683637,2246459,0.1401,-0.0015,-1.0059,4.3335,0.7935,0.2441,lying,Charlotte,small
1785662171.6836412,2246509,0.1382,-0.0068,-1.0083,4.3945,0.6714,0.061,lying,Charlotte,small
1785662171.683645,2246559,0.1387,-0.0024,-1.0049,4.2725,1.0376,-0.1221,lying,Charlotte,small
1785662171.6836488,2246609,0.1353,-0.0049,-1.0024,4.3335,0.9766,-0.061,lying,Charlotte,small
1785662209.6852047,2311972,0.1406,-0.0024,-1.0034,4.2725,1.0376,-0.1831,lying,Charlotte,small
1785662209.6852183,2312022,0.1421,-0.0054,-0.9976,4.3945,0.9766,-0.061,lying,Charlotte,small
1785662209.6852233,2312072,0.1426,-0.0029,-1.0078,4.2114,1.0986,-0.2441,lying,Charlotte,small
1785662209.685228,2312122,0.1392,-0.0068,-1.0034,4.5166,0.9766,-0.061,lying,Charlotte,small
1785662209.6852324,2312172,0.1426,-0.0024,-1.0015,4.4556,1.1597,0.1221,lying,Charlotte,small
1785662209.6852367,2312222,0.145,-0.0059,-1.0005,4.3945,1.0986,0.3052,lying,Charlotte,small
1785662209.6852415,2312272,0.1387,-0.0049,-1.0029,4.2725,1.1597,0.1221,lying,Charlotte,small
1785662209.6852458,2312322,0.1396,-0.0063,-1.0039,4.3945,1.1597,-0.1831,lying,Charlotte,small
1785662209.68525,2312372,0.1396,-0.0039,-1.0054,4.1504,1.2207,0.2441,lying,Charlotte,small
1785662209.685254,2312422,0.1362,-0.0068,-1.0063,4.3945,1.1597,0.061,lying,Charlotte,small
1785662236.3021445,2340226,0.1372,-0.001,-1.0039,4.3335,0.9155,0.061,lying,Charlotte,small
1785662236.3021567,2340276,0.1382,-0.002,-0.9985,4.3945,1.2207,-0.1831,lying,Charlotte,small
1785662236.3021622,2340326,0.1426,-0.0059,-1.0073,4.0894,0.8545,0.0,lying,Charlotte,small
1785662236.302167,2340376,0.1411,-0.0034,-1.0029,4.2114,0.8545,0.061,lying,Charlotte,small
1785662236.3021712,2340426,0.1396,-0.0054,-0.9985,4.3335,1.2207,0.1221,lying,Charlotte,small
1785662236.302175,2340476,0.1426,0.0,-1.0039,4.2114,1.3428,-0.061,lying,Charlotte,small
1785662236.3021789,2340526,0.1377,-0.0034,-1.0029,4.4556,1.0376,-0.061,lying,Charlotte,small
1785662236.3021824,2340576,0.1421,-0.0073,-1.0034,4.2725,1.2207,-0.061,lying,Charlotte,small
1785662236.302186,2340626,0.1392,-0.0039,-1.0,4.2725,1.2817,-0.061,lying,Charlotte,small
1785662236.3021894,2340676,0.1421,-0.0054,-1.0005,4.3335,1.1597,0.1221,lying,Charlotte,small
1785662243.934492,2350134,0.1431,-0.0054,-1.001,4.3335,1.0376,0.0,lying,Charlotte,small
1785662243.93451,2350184,0.1396,-0.0073,-1.0049,4.3335,0.9766,0.061,lying,Charlotte,small
1785662243.9345152,2350234,0.1372,-0.0039,-1.0034,4.5166,0.9766,-0.1221,lying,Charlotte,small
1785662243.9345202,2350284,0.1406,-0.002,-1.0063,4.2725,1.1597,0.1831,lying,Charlotte,small
1785662243.9345243,2350334,0.1426,-0.0029,-1.0029,4.3945,1.1597,-0.061,lying,Charlotte,small
1785662243.934528,2350384,0.1396,-0.0054,-1.0029,4.0894,1.1597,0.2441,lying,Charlotte,small
1785662243.9345322,2350434,0.146,-0.0122,-1.0127,4.3945,1.1597,0.2441,lying,Charlotte,small
1785662243.934536,2350484,0.1401,0.0039,-1.0,4.5776,0.9766,-0.3662,lying,Charlotte,small
1785662243.9345396,2350534,0.1387,0.0029,-1.001,4.1504,1.0986,0.0,lying,Charlotte,small
1785662243.9345434,2350584,0.1401,-0.0029,-1.002,4.3945,1.2817,-0.2441,lying,Charlotte,small
1785662246.9845326,2352282,0.1426,-0.0044,-0.9966,4.3335,1.2207,0.1831,lying,Charlotte,small
1785662246.9845445,2352332,0.1382,-0.0073,-1.0005,4.3335,1.0376,-0.1221,lying,Charlotte,small
1785662246.98455,2352382,0.144,-0.0049,-1.0024,4.3945,0.9155,-0.1831,lying,Charlotte,small
1785662246.9845543,2352432,0.1431,-0.001,-1.0024,4.5166,1.2817,0.061,lying,Charlotte,small
1785662246.9845583,2352482,0.1426,-0.002,-0.999,4.3335,0.9155,0.3052,lying,Charlotte,small
1785662246.9845622,2352532,0.1401,-0.0024,-1.0,4.4556,1.0376,-0.061,lying,Charlotte,small
1785662246.9845662,2352582,0.1392,-0.0078,-1.0029,4.1504,0.9155,-0.3662,lying,Charlotte,small
1785662246.9845703,2352632,0.1411,-0.0054,-1.0093,4.3335,1.0376,0.1221,lying,Charlotte,small
1785662246.9845738,2352682,0.144,-0.0029,-1.0005,4.3945,1.0986,0.1831,lying,Charlotte,small
1785662246.9845774,2352732,0.1426,-0.0034,-0.999,4.5166,1.1597,-0.1831,lying,Charlotte,small
1785662249.8705907,2355379,0.1416,-0.0015,-1.0054,4.3335,1.1597,-0.061,lying,Charlotte,small
1785662249.8706038,2355429,0.1382,-0.0059,-0.9985,4.2725,0.9155,-0.061,lying,Charlotte,small
1785662249.8706088,2355479,0.1436,-0.0054,-0.9971,4.3335,1.1597,0.1831,lying,Charlotte,small
1785662249.8706133,2355529,0.1406,-0.0054,-1.0068,4.3335,1.0986,0.0,lying,Charlotte,small
1785662249.8706176,2355579,0.1372,-0.0078,-1.002,4.2114,1.1597,-0.061,lying,Charlotte,small
1785662249.8706214,2355629,0.1382,-0.0034,-1.0044,4.2725,1.0986,-0.1221,lying,Charlotte,small
1785662249.8706257,2355679,0.1406,-0.0029,-0.998,4.3335,1.0376,0.0,lying,Charlotte,small
1785662249.8706293,2355729,0.1431,-0.0029,-1.0054,4.3945,1.0376,0.0,lying,Charlotte,small
1785662249.8706326,2355779,0.1416,-0.0015,-1.0083,4.2725,1.1597,-0.1831,lying,Charlotte,small
1785662249.8706367,2355829,0.1401,-0.0054,-1.0044,4.2114,0.9766,0.1221,lying,Charlotte,small
1785662250.4848523,2358218,0.146,-0.0044,-1.0039,4.3335,0.9766,0.1221,lying,Charlotte,small
1785662250.4848628,2358268,0.1426,-0.0083,-1.0059,4.5166,1.0376,0.1221,lying,Charlotte,small
1785662250.4848669,2358318,0.1387,-0.0044,-1.0044,4.3335,1.2207,-0.1831,lying,Charlotte,small
1785662250.4848704,2358368,0.1411,-0.0068,-1.0044,4.3335,1.1597,-0.2441,lying,Charlotte,small
1785662250.4848735,2358418,0.1396,-0.0049,-1.0063,4.2725,1.0986,-0.3052,lying,Charlotte,small
1785662250.4848764,2358468,0.1401,-0.0054,-0.9995,4.0894,1.0986,-0.1221,lying,Charlotte,small
1785662250.48488,2358518,0.1436,-0.0029,-1.0,4.3945,1.0376,0.061,lying,Charlotte,small
1785662250.4848828,2358568,0.1392,-0.002,-1.0103,4.3945,0.9766,-0.1831,lying,Charlotte,small
1785662250.484886,2358618,0.1387,-0.0034,-1.0029,4.3945,1.0376,-0.3052,lying,Charlotte,small
1785662250.484889,2358668,0.1396,-0.0039,-1.001,4.1504,0.9766,0.061,lying,Charlotte,small
1785662252.531414,2358839,0.1382,-0.0044,-1.002,4.1504,1.0986,-0.061,lying,Charlotte,small
1785662252.5314305,2358889,0.1406,-0.0005,-1.0,4.2725,1.1597,-0.1221,lying,Charlotte,small
1785662252.5314357,2358939,0.1406,-0.0073,-1.0044,4.5166,0.9766,0.1221,lying,Charlotte,small
1785662252.5314407,2358989,0.1401,-0.0029,-1.0034,4.3945,1.0376,0.1221,lying,Charlotte,small
1785662252.5314448,2359039,0.1406,-0.0054,-1.0073,4.2114,1.2207,-0.1221,lying,Charlotte,small
1785662252.5314486,2359089,0.1372,0.0039,-1.0083,4.3945,1.0986,0.061,lying,Charlotte,small
1785662252.5314527,2359139,0.1367,-0.0039,-1.0005,4.1504,1.1597,0.061,lying,Charlotte,small
1785662252.5314565,2359189,0.1406,-0.0103,-0.9976,4.3335,1.2817,-0.1221,lying,Charlotte,small
1785662252.53146,2359239,0.1406,-0.0059,-1.0029,4.3335,1.0986,-0.061,lying,Charlotte,small
1785662252.5314636,2359289,0.1382,0.0005,-1.0044,4.3945,1.0376,-0.061,lying,Charlotte,small
1785662273.7318,2360902,0.1421,-0.0044,-0.9976,4.2114,0.9766,0.061,lying,Charlotte,small
1785662273.731814,2360952,0.1416,0.001,-1.0063,4.4556,0.9766,-0.2441,lying,Charlotte,small
1785662273.7318218,2361002,0.1426,-0.0078,-1.0083,4.6387,1.0986,0.061,lying,Charlotte,small
1785662273.7318294,2361052,0.1416,-0.0054,-1.001,4.2114,1.1597,0.1831,lying,Charlotte,small
1785662273.7318366,2361102,0.1421,-0.0024,-1.0054,4.5776,1.0376,0.0,lying,Charlotte,small
1785662273.7318423,2361152,0.1421,-0.0054,-1.0,4.1504,0.8545,-0.061,lying,Charlotte,small
1785662273.7318468,2361202,0.1396,-0.0059,-0.999,4.1504,1.0376,-0.1831,lying,Charlotte,small
1785662273.7318509,2361252,0.1401,-0.0029,-1.001,4.4556,1.1597,0.1221,lying,Charlotte,small
1785662273.7318547,2361302,0.1377,0.002,-1.0005,4.3945,1.2207,-0.1221,lying,Charlotte,small
1785662273.7318587,2361352,0.145,-0.0049,-1.0083,4.1504,0.9766,0.0,lying,Charlotte,small
1785662305.011489,2389240,0.1411,-0.0034,-1.0005,4.2725,1.0376,0.1221,lying,Charlotte,small
1785662305.0115016,2389290,0.1377,-0.0068,-1.0044,3.9673,0.9766,0.0,lying,Charlotte,small
1785662305.011507,2389340,0.1367,-0.0005,-1.0078,4.4556,1.3428,0.061,lying,Charlotte,small
1785662305.0115118,2389390,0.1392,-0.0029,-1.0024,4.2114,1.1597,-0.2441,lying,Charlotte,small
1785662305.0115159,2389440,0.1411,-0.0005,-1.0039,4.2725,1.3428,-0.3052,lying,Charlotte,small
1785662305.0115194,2389490,0.1382,0.001,-1.0063,4.2114,1.0376,-0.1831,lying,Charlotte,small
1785662305.0115235,2389540,0.1431,-0.0034,-0.999,4.2114,1.2207,-0.2441,lying,Charlotte,small
1785662305.0115275,2389590,0.1421,-0.0078,-1.0029,4.2114,1.0376,-0.4272,lying,Charlotte,small
1785662305.011531,2389640,0.1416,-0.0024,-1.0063,4.3945,0.9155,-0.061,lying,Charlotte,small
1785662305.0115347,2389690,0.1396,-0.0034,-0.999,4.0283,1.0986,0.0,lying,Charlotte,small
1785662355.8577073,2459074,0.1426,-0.0068,-0.999,4.3335,1.3428,0.1831,lying,Charlotte,small
1785662355.8577237,2459124,0.1382,-0.0063,-1.0034,4.2725,1.0986,-0.061,lying,Charlotte,small
1785662355.857729,2459174,0.1396,0.0015,-1.0015,4.3335,0.9766,-0.1831,lying,Charlotte,small
1785662355.8577342,2459224,0.1367,0.0029,-0.998,4.2725,0.7935,0.061,lying,Charlotte,small
1785662355.8577383,2459274,0.1401,-0.0049,-1.0029,4.3335,1.0986,0.2441,lying,Charlotte,small
1785662355.8577423,2459324,0.144,-0.0059,-1.0073,4.3945,1.0376,-0.061,lying,Charlotte,small
1785662355.8577464,2459374,0.1392,-0.0029,-1.0059,4.2725,0.9155,0.0,lying,Charlotte,small
1785662355.8577504,2459424,0.1392,-0.0054,-1.0039,4.4556,1.0376,-0.3052,lying,Charlotte,small
1785662355.8577545,2459474,0.1401,-0.0049,-1.0039,4.3335,1.1597,0.1221,lying,Charlotte,small
1785662355.8577583,2459524,0.1416,0.001,-1.0015,4.2725,0.8545,0.1221,lying,Charlotte,small
1785662358.1551726,2464201,0.1406,-0.0029,-1.0063,4.2114,1.1597,-0.3052,lying,Charlotte,small
1785662358.1551855,2464251,0.1431,-0.0024,-1.0078,4.2114,0.9766,-0.1221,lying,Charlotte,small
1785662358.1551905,2464301,0.1387,-0.0039,-0.999,4.2725,1.1597,0.0,lying,Charlotte,small
1785662358.1551952,2464351,0.145,-0.0034,-0.9995,4.3945,0.9766,-0.061,lying,Charlotte,small
1785662358.1551993,2464401,0.1421,-0.0054,-1.0005,4.0894,1.0986,-0.061,lying,Charlotte,small
1785662358.155203,2464451,0.1406,-0.0054,-1.0059,4.3335,1.2207,0.061,lying,Charlotte,small
1785662358.1552076,2464501,0.1436,-0.0068,-1.0068,4.3335,1.2817,0.2441,lying,Charlotte,small
1785662358.1552114,2464551,0.1426,-0.0049,-1.0024,4.3945,1.2817,-0.4883,lying,Charlotte,small
1785662358.155215,2464601,0.1387,-0.0029,-1.001,4.2725,1.0376,-0.3052,lying,Charlotte,small
1785662358.1552186,2464651,0.1401,-0.0059,-1.0103,4.3945,1.0376,-0.2441,lying,Charlotte,small
1785662359.6606631,2466862,0.1401,-0.0044,-1.0068,4.3335,1.1597,0.1831,lying,Charlotte,small
1785662359.6606753,2466912,0.1436,-0.0024,-1.0039,4.7607,1.1597,0.061,lying,Charlotte,small
1785662359.6606808,2466962,0.1455,-0.0039,-1.0054,4.2725,1.0986,-0.061,lying,Charlotte,small
1785662359.6606848,2467012,0.1436,0.0005,-1.0073,4.3335,0.9766,0.0,lying,Charlotte,small
1785662359.6606894,2467062,0.1406,-0.001,-1.0029,4.3335,0.9155,-0.061,lying,Charlotte,small
1785662359.6606934,2467112,0.1382,-0.0049,-0.9966,4.3945,1.1597,0.1221,lying,Charlotte,small
1785662359.6606977,2467162,0.1401,-0.0049,-1.0083,4.5166,1.1597,-0.1831,lying,Charlotte,small
1785662359.6607015,2467212,0.1411,-0.0068,-1.0103,4.3945,1.2817,0.0,lying,Charlotte,small
1785662359.660705,2467262,0.1426,-0.0015,-1.0044,4.3335,1.1597,-0.1221,lying,Charlotte,small
1785662359.660709,2467312,0.1333,-0.0015,-0.9995,4.2725,1.0986,0.0,lying,Charlotte,small
1785662360.3950784,2468000,0.1401,-0.0054,-1.0034,4.3945,1.2207,-0.1221,lying,Charlotte,small
1785662360.3950858,2468050,0.144,-0.0073,-1.0039,4.3945,1.0376,0.1831,lying,Charlotte,small
1785662360.3950899,2468100,0.1387,-0.0049,-1.001,4.3335,1.0986,0.2441,lying,Charlotte,small
1785662360.3950932,2468150,0.1401,-0.0024,-0.9995,4.3945,1.0986,0.1831,lying,Charlotte,small
1785662360.3950965,2468200,0.1411,-0.0049,-1.0054,4.4556,1.2207,0.061,lying,Charlotte,small
1785662360.3950996,2468250,0.1396,-0.0044,-0.999,4.3335,1.2207,-0.2441,lying,Charlotte,small
1785662360.3951027,2468300,0.1421,-0.0015,-0.9985,4.5776,0.9155,0.061,lying,Charlotte,small
1785662360.395106,2468350,0.1406,-0.0059,-1.001,4.3335,1.0986,-0.1831,lying,Charlotte,small
1785662360.3951092,2468400,0.1392,-0.0024,-1.002,4.3335,1.1597,0.061,lying,Charlotte,small
1785662360.3951123,2468450,0.1421,-0.0049,-0.998,4.4556,1.0986,0.0,lying,Charlotte,small
1785662376.7502406,2473491,0.1416,-0.0034,-1.002,4.3945,1.0986,-0.061,lying,Charlotte,small
1785662376.7502532,2473541,0.1411,-0.0039,-1.0005,4.3335,0.9766,0.0,lying,Charlotte,small
1785662376.750259,2473591,0.1416,-0.0073,-0.9961,4.5166,0.9155,-0.2441,lying,Charlotte,small
1785662376.7502635,2473641,0.1411,-0.001,-1.0,4.2114,1.2207,0.1221,lying,Charlotte,small
1785662376.7502677,2473691,0.144,-0.0078,-0.9995,4.5166,1.1597,0.061,lying,Charlotte,small
1785662376.7502718,2473741,0.1431,-0.0034,-1.0034,4.3945,1.0986,-0.3052,lying,Charlotte,small
1785662376.7502756,2473791,0.144,-0.0024,-1.0024,4.2725,0.9766,0.0,lying,Charlotte,small
1785662376.7502785,2473841,0.1382,-0.0029,-1.0054,4.1504,0.9155,-0.2441,lying,Charlotte,small
1785662376.7502816,2473891,0.1416,-0.0068,-1.0039,4.4556,1.2817,0.061,lying,Charlotte,small
